gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
ATXN7L2	0.03227202340667499	0.03227202340667543	0.03227202340667516	0.0322810795759752	0.032281079575974946	0.03228107957597521	0.03227202340667494	0.032281079575974835	0.03228669934719344	0.0322810795759754	0.03227202340667505	0.03228669934719448	0.03228107957597472	0.03227202340667525	0.0322720234066752	0.03228107957597519	0.03228107957597493	0.032286699347194185	0.03228669934719402	0.03228107957597492	0.03228669934719433	0.032272023406675225	0.03228107957597498	0.03227202340667501	0.032286699347194345	0.032272023406674996	0.032272023406674726	0.0322720234066751	0.03227202340667491
SLC16A4	0.029070500090996428	0.02907050009099668	0.029070500090996664	0.02907867045808853	0.029078670458088575	0.029078670458088714	0.02907050009099666	0.02907867045808835	0.02908034082102542	0.029078670458088686	0.029070500090996564	0.029080340821025567	0.029078670458088332	0.029070500090996775	0.029070500090996564	0.029078670458088325	0.029078670458088336	0.029080340821025587	0.029080340821025452	0.029078670458088356	0.029080340821025546	0.029070500090996605	0.02907867045808836	0.029070500090996678	0.02908034082102549	0.029070500090996564	0.02907050009099683	0.02907050009099669	0.029070500090996442
PPM1J	0.025899650342180638	0.02589965034218057	0.025899650342180724	0.025904977502485698	0.025904977502485802	0.025904977502485816	0.025899650342180804	0.02590497750248572	0.025904659753487387	0.025904977502485743	0.02589965034218075	0.02590465975348704	0.025904977502485695	0.025899650342180808	0.025899650342180617	0.025904977502485563	0.025904977502485667	0.025904659753487214	0.025904659753487165	0.025904977502485698	0.02590465975348705	0.025899650342180693	0.025904977502485636	0.02589965034218075	0.025904659753487075	0.025899650342180728	0.025899650342181068	0.025899650342180745	0.025899650342180645
BCL2L15	0.029589412822753455	0.029589412822753736	0.029589412822753614	0.029595183386772337	0.02959518338677223	0.029595183386772365	0.029589412822753455	0.029595183386772132	0.029594107902633903	0.02959518338677242	0.02958941282275354	0.029594107902634243	0.02959518338677211	0.029589412822753642	0.029589412822753583	0.029595183386772316	0.029595183386772195	0.029594107902634084	0.02959410790263417	0.02959518338677217	0.029594107902634358	0.029589412822753597	0.029595183386772233	0.02958941282275354	0.029594107902634233	0.029589412822753517	0.029589412822753437	0.0295894128227536	0.029589412822753458
CSDE1	0.02522251605305901	0.025222516053058874	0.025222516053059033	0.025221805643552562	0.025221805643552614	0.025221805643552614	0.025222516053059148	0.02522180564355264	0.02522286471772065	0.02522180564355255	0.025222516053059117	0.025222864717720356	0.025221805643552718	0.02522251605305905	0.02522251605305894	0.02522180564355254	0.02522180564355262	0.025222864717720495	0.02522286471772049	0.02522180564355263	0.025222864717720343	0.025222516053059012	0.02522180564355263	0.025222516053059068	0.025222864717720405	0.02522251605305906	0.025222516053059287	0.025222516053059054	0.025222516053059016
TSPAN2	0.030925097073913246	0.030925097073913558	0.030925097073913332	0.030924791400496695	0.03092479140049643	0.030924791400496695	0.030925097073913155	0.030924791400496424	0.030927484271065928	0.03092479140049684	0.03092509707391325	0.030927484271066858	0.030924791400496348	0.03092509707391337	0.03092509707391337	0.030924791400496695	0.030924791400496518	0.0309274842710666	0.030927484271066417	0.030924791400496466	0.030927484271066636	0.030925097073913416	0.03092479140049655	0.030925097073913204	0.030927484271066688	0.030925097073913187	0.030925097073912833	0.03092509707391328	0.03092509707391314
WDR3	0.025750790191491308	0.025750790191491287	0.02575079019149144	0.025757533746347094	0.02575753374634728	0.02575753374634722	0.025750790191491586	0.02575753374634715	0.025752310829141513	0.02575753374634714	0.02575079019149142	0.025752310829141114	0.025757533746347164	0.025750790191491506	0.0257507901914913	0.02575753374634698	0.02575753374634709	0.025752310829141332	0.025752310829141246	0.02575753374634712	0.0257523108291412	0.02575079019149137	0.025757533746347035	0.02575079019149151	0.02575231082914115	0.02575079019149147	0.025750790191491874	0.025750790191491475	0.02575079019149136
SEC22B	0.027999557352924816	0.027999557352924927	0.02799955735292486	0.02799071616573058	0.02799071616573056	0.027990716165730605	0.027999557352924774	0.02799071616573054	0.027998002300669112	0.027990716165730577	0.027999557352924802	0.027998002300669286	0.027990716165730484	0.02799955735292476	0.027999557352924857	0.027990716165730543	0.02799071616573048	0.027998002300669234	0.027998002300669254	0.02799071616573049	0.027998002300669334	0.027999557352924857	0.0279907161657305	0.027999557352924788	0.027998002300669286	0.027999557352924774	0.027999557352924653	0.027999557352924816	0.027999557352924788
FAM72C	0.024954757557629336	0.02495475755762926	0.02495475755762953	0.024965072113263504	0.024965072113263844	0.02496507211326375	0.024954757557629742	0.024965072113263598	0.02495857858342291	0.024965072113263577	0.024954757557629492	0.024958578583422108	0.02496507211326363	0.02495475755762969	0.024954757557629322	0.024965072113263247	0.024965072113263435	0.02495857858342246	0.02495857858342242	0.024965072113263518	0.024958578583422222	0.0249547575576294	0.024965072113263393	0.024954757557629673	0.024958578583422163	0.02495475755762959	0.024954757557630276	0.02495475755762961	0.024954757557629378
SRGAP2B	0.03119892861803636	0.03119892861803671	0.031198928618036584	0.03120906894467645	0.031209068944676354	0.0312090689446766	0.031198928618036446	0.031209068944676118	0.031207424579826955	0.031209068944676642	0.031198928618036522	0.031207424579827583	0.031209068944676076	0.031198928618036782	0.03119892861803654	0.031209068944676312	0.03120906894467618	0.031207424579827437	0.031207424579827257	0.03120906894467615	0.031207424579827385	0.031198928618036623	0.031209068944676243	0.0311989286180365	0.03120742457982744	0.03119892861803644	0.031198928618036487	0.03119892861803659	0.03119892861803629
NBPF20	0.02412038841917833	0.024120388419178077	0.024120388419178105	0.02411686274891364	0.024116862748913583	0.024116862748913327	0.024120388419178178	0.024116862748913965	0.0241141487618123	0.02411686274891329	0.024120388419178185	0.02411414876181239	0.024116862748913954	0.024120388419177866	0.02412038841917821	0.024116862748913993	0.02411686274891388	0.024114148761812244	0.024114148761812493	0.024116862748913902	0.024114148761812608	0.024120388419178112	0.024116862748913885	0.024120388419178095	0.024114148761812445	0.02412038841917817	0.024120388419177886	0.02412038841917807	0.024120388419178334
ADAMTSL4	0.01992991098496288	0.019929910984962326	0.01992991098496272	0.01993395909660756	0.019933959096607834	0.01993395909660744	0.01992991098496299	0.019933959096608146	0.01993027695137975	0.019933959096607234	0.01992991098496288	0.01993027695137874	0.0199339590966082	0.01992991098496256	0.019929910984962593	0.019933959096607737	0.01993395909660793	0.019930276951379007	0.01993027695137928	0.019933959096608028	0.01993027695137903	0.01992991098496265	0.019933959096607848	0.019929910984962874	0.019930276951378893	0.01992991098496291	0.019929910984963307	0.019929910984962728	0.019929910984962954
SELENBP1	0.029127973271579097	0.0291279732715792	0.029127973271578955	0.02911224809919486	0.029112248099194608	0.029112248099194705	0.02912797327157877	0.02911224809919477	0.02911070484994643	0.02911224809919479	0.02912797327157898	0.029110704849947183	0.02911224809919472	0.02912797327157881	0.02912797327157912	0.029112248099195066	0.029112248099194826	0.02911070484994689	0.02911070484994694	0.029112248099194785	0.029110704849947166	0.02912797327157908	0.029112248099194923	0.02912797327157879	0.029110704849947152	0.029127973271578865	0.029127973271578216	0.029127973271578882	0.029127973271579
OAZ3	0.02256835769928913	0.022568357699288697	0.022568357699288888	0.022565526332678946	0.02256552633267889	0.02256552633267868	0.022568357699288943	0.022565526332679352	0.022563662940922	0.022565526332678616	0.022568357699289027	0.022563662940921818	0.02256552633267939	0.022568357699288673	0.02256835769928892	0.022565526332679314	0.022565526332679293	0.022563662940921766	0.02256366294092203	0.022565526332679307	0.02256366294092199	0.022568357699288905	0.022565526332679286	0.022568357699288867	0.022563662940921908	0.022568357699288954	0.022568357699288763	0.0225683576992888	0.022568357699289106
C2CD4D	0.03263218460108383	0.03263218460108426	0.03263218460108402	0.03263709878490833	0.032637098784908086	0.03263709878490841	0.03263218460108377	0.03263709878490788	0.0326358375720567	0.032637098784908565	0.03263218460108389	0.03263583757205767	0.03263709878490783	0.032632184601084184	0.032632184601084045	0.03263709878490825	0.032637098784908024	0.032635837572057444	0.03263583757205722	0.03263709878490796	0.03263583757205749	0.0326321846010841	0.03263709878490811	0.03263218460108387	0.032635837572057555	0.03263218460108385	0.0326321846010836	0.03263218460108401	0.032632184601083726
PYGO2	0.018415233717117778	0.018415233717117098	0.01841523371711765	0.018409377503831263	0.018409377503831675	0.018409377503831283	0.018415233717118003	0.01840937750383185	0.018412743258681287	0.018409377503831002	0.018415233717117785	0.01841274325867974	0.018409377503831988	0.018415233717117535	0.01841523371711745	0.01840937750383128	0.018409377503831634	0.01841274325868025	0.01841274325868044	0.018409377503831738	0.018412743258679996	0.018415233717117514	0.018409377503831533	0.01841523371711783	0.01841274325867991	0.01841523371711786	0.018415233717118496	0.01841523371711769	0.018415233717117875
LMNA	0.028960829307106993	0.02896082930710709	0.02896082930710694	0.028955814240056065	0.028955814240055763	0.028955814240055944	0.028960829307106802	0.02895581424005592	0.028954920006917403	0.028955814240056065	0.02896082930710693	0.02895492000691813	0.028955814240055937	0.02896082930710695	0.028960829307107	0.02895581424005622	0.028955814240056013	0.02895492000691793	0.02895492000691782	0.028955814240055985	0.028954920006917996	0.028960829307107055	0.028955814240056114	0.02896082930710678	0.028954920006918062	0.028960829307106844	0.028960829307106414	0.02896082930710685	0.028960829307106885
DCAF8	0.020267888627891972	0.020267888627891494	0.020267888627891827	0.02026338735589839	0.020263387355898676	0.0202633873558983	0.0202678886278921	0.02026338735589892	0.020272115828323164	0.02026338735589808	0.02026788862789193	0.02027211582832205	0.020263387355898988	0.020267888627891598	0.020267888627891768	0.020263387355898506	0.020263387355898707	0.020272115828322328	0.020272115828322675	0.0202633873558988	0.020272115828322505	0.020267888627891716	0.020263387355898603	0.020267888627891986	0.02027211582832224	0.020267888627891997	0.020267888627892344	0.020267888627891837	0.020267888627892087
CREG1	0.032668766149531424	0.032668766149531986	0.03266876614953161	0.032657389717728434	0.03265738971772822	0.03265738971772851	0.03266876614953133	0.032657389717728025	0.032657014543343126	0.03265738971772862	0.03266876614953146	0.03265701454334398	0.032657389717727914	0.032668766149531604	0.03266876614953173	0.0326573897177283	0.03265738971772809	0.03265701454334377	0.03265701454334365	0.03265738971772805	0.03265701454334396	0.03266876614953163	0.03265738971772817	0.032668766149531486	0.03265701454334392	0.0326687661495314	0.03266876614953104	0.032668766149531604	0.032668766149531396
RCSD1	0.029676812462578424	0.029676812462578788	0.029676812462578653	0.02968053771183618	0.02968053771183623	0.02968053771183632	0.029676812462578597	0.02968053771183596	0.02968170129512807	0.02968053771183632	0.029676812462578563	0.029681701295128208	0.02968053771183592	0.029676812462578726	0.029676812462578642	0.029680537711836	0.029680537711835934	0.029681701295128215	0.029681701295128163	0.02968053771183596	0.029681701295128333	0.029676812462578635	0.02968053771183593	0.029676812462578694	0.029681701295128204	0.029676812462578583	0.02967681246257875	0.02967681246257873	0.029676812462578507
SUCO	0.03215556729232895	0.03215556729232935	0.03215556729232905	0.03215888009986203	0.032158880099861696	0.032158880099862	0.03215556729232885	0.03215888009986168	0.03216091516654903	0.03215888009986218	0.03215556729232894	0.03216091516655017	0.03215888009986156	0.03215556729232914	0.03215556729232909	0.032158880099862036	0.03215888009986179	0.03216091516654985	0.03216091516654966	0.032158880099861745	0.032160915166549946	0.03215556729232912	0.03215888009986187	0.03215556729232888	0.032160915166550015	0.032155567292328865	0.032155567292328484	0.032155567292329004	0.032155567292328824
ASTN1	0.023601287294952568	0.023601287294952214	0.02360128729495236	0.023598185201431653	0.023598185201431594	0.023598185201431424	0.023601287294952387	0.023598185201431962	0.023601496497416854	0.023598185201431403	0.023601287294952467	0.023601496497416746	0.02359818520143202	0.023601287294952155	0.023601287294952363	0.023598185201431976	0.023598185201431945	0.02360149649741669	0.023601496497416902	0.023598185201431962	0.023601496497416885	0.023601287294952387	0.023598185201431927	0.02360128729495231	0.02360149649741681	0.02360128729495241	0.023601287294952207	0.02360128729495228	0.023601287294952505
RASAL2	0.020100810616467037	0.020100810616466538	0.020100810616467006	0.020104214359277894	0.020104214359278217	0.020104214359277894	0.02010081061646724	0.020104214359278387	0.020100261406814802	0.020104214359277704	0.020100810616467103	0.020100261406813622	0.020104214359278477	0.020100810616466926	0.020100810616466815	0.02010421435927791	0.0201042143592782	0.020100261406813983	0.02010026140681416	0.020104214359278283	0.020100261406813803	0.020100810616466885	0.02010421435927809	0.02010081061646718	0.020100261406813733	0.020100810616467183	0.020100810616467794	0.02010081061646703	0.02010081061646713
FAM20B	0.020688116310383243	0.020688116310383014	0.020688116310383354	0.020696691200231314	0.02069669120023186	0.020696691200231383	0.020688116310383673	0.020696691200231845	0.020696883173226755	0.020696691200231054	0.020688116310383392	0.020696883173225267	0.020696691200231834	0.02068811631038319	0.020688116310383226	0.020696691200231206	0.020696691200231515	0.02069688317322566	0.020696883173226086	0.020696691200231643	0.020696883173225895	0.020688116310383125	0.020696691200231335	0.020688116310383677	0.020696883173225517	0.02068811631038354	0.020688116310384363	0.020688116310383482	0.02068811631038351
CACNA1E	0.018946277642640463	0.018946277642639894	0.018946277642640393	0.018946356365378902	0.01894635636537942	0.018946356365378975	0.018946277642640768	0.018946356365379474	0.01893942212341344	0.018946356365378704	0.018946277642640563	0.01893942212341181	0.018946356365379613	0.01894627764264036	0.018946277642640223	0.01894635636537886	0.018946356365379217	0.01893942212341235	0.018939422123412555	0.018946356365379294	0.01893942212341211	0.01894627764264029	0.01894635636537912	0.018946277642640664	0.01893942212341204	0.018946277642640622	0.018946277642641472	0.018946277642640483	0.0189462776426406
NCF2	0.02052086075430701	0.020520860754306508	0.020520860754306782	0.02050602471128782	0.020506024711288064	0.020506024711287707	0.020520860754307025	0.02050602471128834	0.02050855792220309	0.020506024711287495	0.020520860754306914	0.020508557922202113	0.02050602471128844	0.020520860754306546	0.020520860754306768	0.020506024711287957	0.02050602471128814	0.020508557922202363	0.020508557922202644	0.020506024711288207	0.020508557922202453	0.020520860754306716	0.020506024711288078	0.020520860754306928	0.020508557922202308	0.020520860754306963	0.020520860754307136	0.02052086075430681	0.020520860754307087
TPR	0.0243141729348951	0.02431417293489481	0.02431417293489495	0.024323236582263753	0.024323236582263673	0.02432323658226357	0.024314172934895028	0.024323236582263985	0.0243192157752084	0.024323236582263572	0.02431417293489503	0.024319215775208392	0.024323236582263996	0.024314172934894906	0.02431417293489493	0.024323236582264016	0.024323236582264006	0.024319215775208385	0.02431921577520846	0.024323236582264006	0.024319215775208437	0.02431417293489497	0.024323236582263964	0.02431417293489493	0.024319215775208444	0.024314172934895	0.024314172934894972	0.024314172934894924	0.024314172934895052
PTGS2	0.03451887886220525	0.034518878862205817	0.03451887886220543	0.0345275627097635	0.03452756270976301	0.034527562709763426	0.034518878862205046	0.034527562709762934	0.03452766997389877	0.03452756270976372	0.03451887886220525	0.034527669973900374	0.03452756270976286	0.03451887886220557	0.03451887886220548	0.034527562709763586	0.034527562709763156	0.034527669973899916	0.0345276699738997	0.03452756270976309	0.03452766997390012	0.03451887886220553	0.03452756270976333	0.03451887886220513	0.034527669973900166	0.03451887886220518	0.03451887886220455	0.03451887886220533	0.0345188788622051
