	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
LIG4	0.001948961715880165	0.000878920010760531	0.0008196077307128375	0.0012509555504990704	0.0	0.0	0.008745463350547395	0.0035606168176627183	0.0	0.0	0.001000453530572658	0.0012555462977678967	0.003128942813305103	0.00042409303938499386	0.004341567371734016	0.0007371021357257876	0.0	0.001674729018017442	0.0	0.004534738815743825
ING1	0.0019123264593996821	0.0040544836858590425	0.004486787154996871	0.0037788152719770178	0.0022117485300558568	0.0014767890898562622	0.0	0.0	0.0011181938743473915	0.00028255053714950024	0.0	0.00018651338292775265	0.0	0.003024393054411333	0.0	0.0	0.0029282503301074113	0.0021696642362159465	0.000711612462125767	0.001401269310981584
PARP2	0.0	0.0	0.0	0.0005361266778328129	0.004184435883343122	0.0014438947743367417	0.001174824405803061	0.0	0.0	0.0028185988480848947	0.007734906988844988	0.004603176639609764	0.0003301241350114863	0.004388306709221028	0.0	0.004587120423843716	0.0	0.00227404711663898	0.0	0.0023400221494409607
NDRG2	0.003342626656431112	0.0029433422183414	0.00024392847912004697	0.0003614421072619815	0.0035739544038673266	0.0	0.0	0.0018804986918339811	0.0	0.0035121568364091527	0.0	0.0019664649220651966	0.0030553102204349397	0.0	0.00333113654402655	0.0	0.004651590112744835	0.002655650703789609	0.0	0.0006921353209401331
ARHGEF40	0.0001250046900361823	0.001730864095088717	0.0003046901064389132	0.0	0.0053386758148485655	0.0015312581934961817	0.0015577606499953857	0.00461582104368758	0.0033645976895992904	0.0	0.0	0.0	0.0	0.004895640503856745	0.0	0.003063146202058434	0.0	0.001239655931475245	0.0017807113175165533	0.006137828531469608
METTL3	0.005031653978186158	0.0014349794981651505	0.005068338760477009	0.002411800716082253	0.0	0.0	0.0006896517782046236	0.0014644465090912875	0.0031142170118593653	0.0010477287559217648	0.0	0.0	0.00035763303161478544	0.002729729390141691	0.001379004894244482	9.34899300149908e-05	0.000616580588574646	0.0	0.004704188770266175	0.0
OXA1L	0.0	0.00466856164845517	0.0021723137617359156	0.002743423863251834	0.00012735477849522343	0.00250803158539969	0.00028831711105669174	0.0018703520914480462	0.0	0.0028945550918145694	0.0	0.0	0.0010705402829114554	0.0030273638066250596	0.0008832091390167445	0.0	0.0019260711144354285	0.005152011146043626	0.0018739111289349647	0.0024147732237934406
REM2	1.5232254764319723e-05	0.00437242626765723	0.002476726651664988	0.0	0.0031758688384430273	0.0	0.0	0.005893231048050135	0.0013114363332220546	0.002451516044282783	0.0	0.0025970610501024724	0.0	0.0027554535090156037	0.0014774981402456186	0.0012475432147802002	0.0009214977990617885	0.0009839094936311835	0.001391415189328044	0.0
MYH7	0.0008985004541701164	0.0	0.0019794118487035826	0.0018124476885780165	0.0008114582178916232	0.004080682032276416	0.0	0.0004397409071271882	0.002739868957118518	0.001883543761849472	0.003750587200614761	0.0023366164584696014	0.0018124076329289064	0.0	0.0	0.0068586764644865995	0.0	0.002277766983935055	0.0003007196935677927	0.0029510448454495393
NGDN	0.0026435215710795498	0.004361489253794179	0.0014686852512795596	0.00017809089251073686	0.0014633504196929928	0.002768113351107394	0.0033024116807786183	0.0011787906519175077	0.00051146487482355	0.0	0.0	0.003519305481318057	1.9150409055711153e-05	0.0	0.0011346005056460232	0.0003563395192463105	0.004075847573975623	0.001896564865248379	0.0014440326495483917	0.0
PCK2	0.0007709260940636387	0.0021704219583790012	0.0014897032863878175	0.0027560961580897123	0.004259104178464026	0.0	0.00040757045048302654	0.0033241965606258953	0.0010275429183754263	0.0	0.0	0.003446051587383331	0.0006341104963091195	0.002963349043129111	0.0038933236334784166	0.001453586806672333	0.0005772483894112419	0.0010094864267320848	0.0002658518730312601	0.0008520650878008229
FAM177A1	0.005688337261241848	0.0007931168854947287	0.0034182353707223243	0.0027553251732217354	0.0017493955767251494	0.0	0.0019057734820553686	0.0015481597832772516	0.0	0.00027553162644719764	0.0	0.0	0.001582000029412168	0.005021707041914922	0.001309002311346365	0.0002853300347093376	0.0013584353432149932	0.00034854259303987006	0.0002493596896783237	0.0003931200936508597
NFKBIA	0.005491128347870332	0.0037262001223462176	0.001998838814839428	0.0	0.0015808123172253174	0.0	0.001588787763333487	0.0009405082905462771	0.0	0.004615605371361993	0.0	0.0011750986467988973	0.00027424576274952896	0.0	0.0	0.0018392567968256843	0.0019562929826656096	0.0009573329098849492	0.0017669409153901522	0.0019627697596984284
MIPOL1	0.0	0.0002465838615312592	0.0	0.002520306303523647	0.0025529717864942333	0.006613217585556845	0.0	0.0	0.0040405947036458115	0.0015571491094543144	0.0	0.0001762782743073463	0.004003034929166092	0.0015741081690821977	0.005948849860744308	0.0006147909033624748	0.0	0.000948379443317963	0.0011013042003953904	0.0030465102088692575
GEMIN2	0.0	0.0009386127201507748	0.002722792958224714	0.0	0.0	0.0022971799404610505	0.004296534035980695	0.0008554307404752795	0.004225833727307014	0.0010726037537656182	0.00432133508133141	0.0	0.0	0.0013610012639946412	0.00024960152728069216	0.00437407589954835	0.0017058607534497462	0.005613633711870613	0.0013651878053317261	6.970409476870098e-05
LIN52	0.0024239806838801253	0.000316865074759346	0.0011937771054390811	0.0	0.00014827358115212505	0.004855556892726712	0.0013345837345939005	0.0014776722271541778	0.0009281040535726573	0.00266374463648341	0.002135483625286062	0.00037569104448349777	0.003904267687778256	5.2524177561242694e-05	0.003196080234564557	0.0012215423924524778	0.003001362857756973	0.003782447691815645	0.0	0.0013151710358598983
GTF2A1	0.006093576060246271	6.353768494989056e-05	0.004027179816712914	0.00029552234576205174	0.001874004241561909	0.0	0.0026586177311190198	0.002892062757249007	0.00028461388418730776	0.0	0.0	0.002529233202923873	0.0	0.0028007908859380244	0.0031312966738940786	0.0007149956804670412	0.0	0.0005062812624044143	0.0	0.0018936678034107625
KCNK13	0.006092555757491299	0.0006140499912573746	0.004210273093911929	0.0013125099424790858	0.0	0.0	0.0013858073309618688	0.0022177471112485967	0.0	0.0002721009185591847	0.0	0.0	0.0033937600495958366	0.00330730064854922	0.00283108487840757	0.00033707790164962874	0.0013782428196350372	0.0014225931649814816	0.0	0.001758546081073261
RPS6KA5	0.0038876263281694195	0.0015510099679961141	0.00335145740290402	0.0003053420516020925	0.0039125503244662714	0.0	0.0	0.00019548136910506588	0.0	0.002630269296694381	0.0	0.0	0.003557011680938754	0.0	0.0	0.0	0.0034606798734943007	0.003305682784519768	0.003073319107651552	0.0038389425757272486
CATSPERB	0.0044373761115621135	0.002306757192771146	0.0012927295004649213	0.0003076190756665415	0.00321562913640504	0.00032077685119463403	0.0007149484016783119	0.001003855226275043	0.0003814622076424351	0.0052280655434450325	0.0	0.00010859305979328261	0.0035683873634998605	0.0	0.0	0.0	0.0024183143666971587	0.0026106095124745587	0.001661899611159037	0.002114293290216122
FAM181A	0.0	0.0	0.0	0.004035935056045987	0.0015626333946759682	0.0	0.003214530652345428	0.0	0.0	0.0034874923932639917	0.005882833541131832	0.0008526264249326345	0.00310991591729133	0.0	0.0029953074423944254	0.0	0.0073617963845402585	0.0018329576361012232	0.001726411696806116	0.0003416479614171774
COA8	0.006026461622816741	0.0	0.002637154833503971	0.002846897895838523	0.0026740615196998124	0.0	0.00011708444267812225	0.0016122121734679323	0.0	0.0	0.0	0.0009108009509657973	0.002522402065853195	0.0034947254990330403	0.0012945372164099454	0.0	0.0018830851288494628	0.0011713947752878063	0.0011197176230404928	0.0029887648715393325
TMEM121	0.0033264664961968732	0.0011963232468684536	0.005496716489956184	0.002185700530538928	0.0020470964705526992	0.0	0.00361654752131777	0.002716428366328798	0.0	0.0	0.0	0.0	0.0009794563378843987	0.002900431662811043	0.0	0.0	0.0016274254557054294	0.00041534293196377045	0.0015792765153363737	0.0015375250488047262
RYR3	0.0044561892080790125	0.0021280441187143772	0.0018754292570330607	0.004251860081969872	0.0032312406899641685	0.0	0.00039870448390002714	0.0010873436600844558	7.5475098607208e-05	0.0	0.0	0.0	0.00192865379505346	0.003016556916627952	0.0017922795107987817	0.0	0.0020619332033653603	0.0014489028231165226	0.0	0.0020805574029806985
JMJD7	0.0	0.00539813027824605	0.0021579075111566874	0.0	0.001829102772999568	0.002804303427144739	0.0011005339458890445	0.0021987870082430814	0.0011082065669982008	0.0010774473837274253	0.0	0.0009573067016585716	0.003254026987190226	0.004287806091699861	0.00019383607353294486	0.0024509906803187225	0.001863272826284864	0.0	0.0	0.0
STARD9	0.0034168468026581546	0.0020428488440919295	0.003544915049924728	0.0021398593391737885	0.0017372982994635165	0.0	0.00037146394273529905	0.005649314938602211	0.002796805021681709	0.00021124165477309366	0.0	1.6343466045106415e-06	0.00045772605153257453	0.002196586986918628	0.0	0.0	7.598005092898789e-05	0.0006484335381836858	0.002675007817608596	0.002771806373227021
TTBK2	0.001629612139618593	0.00271572643833572	0.0016998412831898985	0.0004773432382324361	0.002812960203169809	9.604999501608582e-05	0.0008699369087360048	0.004604377632381654	0.0	0.0026975330421200503	0.0	0.0	0.004036945366608211	0.0	0.0	0.0	0.005907198163007883	0.002618924897839792	0.0020927392553883326	0.0009272533012759662
CCNDBP1	0.0014280793043759711	0.005360859997293679	0.0	0.001388221782006378	9.307773342649108e-05	0.0	0.0017849516845522748	0.0003173648170997734	0.00025919861724694055	0.002019899858760827	0.0	0.0059724213603113445	0.001235523190996856	0.0	0.0009890053233227822	0.00096177192990461	0.005604730100877535	0.003516700703767967	0.001951920783450745	0.0007414341308126782
CKMT1A	0.001653768093815679	0.004361133327300827	0.0020794531836590413	0.003989895455780364	0.0	0.000797675941765587	0.0	0.004204292833172738	0.003014495500557206	0.0010719103246576301	0.0	0.0034248082875959532	0.002124720719031784	0.0003270462988084912	0.0011465016014861808	0.0	0.0	0.0010119308830223697	0.0	0.0
WDR76	0.004546863145330037	0.0015832554551163365	0.003810898263441845	0.0017587061461588132	0.00028186980458090913	0.0	0.003151471420510672	0.0014521159025343072	0.0	0.0007391485811092322	0.0	0.0	0.0016865135672835126	0.0012113436624022144	0.0	0.00010308046843883537	0.003954523673077715	0.0007417401348873433	0.005490549055813572	0.001850795983804106
SECISBP2L	0.002046881360485533	0.002579003340925135	0.002850220056129793	0.00037197490195010706	0.0	0.0003102216251730098	0.005511651887664927	0.0016510696589146546	0.0008782470968993933	0.0017613091444027814	0.0	0.0	0.0031974304427721855	0.0034587059030121927	0.0007242333389300218	0.0014345330911849142	0.0006599410610461683	0.0	0.005010224837862589	0.0
CYP19A1	0.0011860528813800292	0.0005852602302162687	0.0	0.0010160455606565584	0.0023496504332458593	0.007237566991876831	0.0	0.001512031288814926	0.0018621963079617958	0.003409536478683965	0.0	0.004219276282058027	0.0018447475683727465	0.0	0.0	0.0009425900157203526	0.00020187057487600448	0.00474210385932762	0.0010907663612823987	0.002412177638938379
GCNT3	0.0025185417746927735	0.0016620936029853952	0.005650828695541412	0.0012889999540301729	0.0015023962728824588	0.0	0.0028734007710917854	0.0016685078279572245	0.0	0.002576852084871118	0.0	0.0007392614917857451	0.0	0.0017230005103361806	0.0	0.0	0.003711513571027195	0.0010579902987157828	0.004471525793390293	0.0
RORA	0.0	0.0	0.0	0.0	0.006705207190209567	0.0012975789173262891	0.0020527226076603707	0.0031943494485279817	0.0009384667874575957	0.0013209039641038174	0.00619090414389649	0.0008409349871152012	0.0	0.0015253622664394711	0.0	0.0042085176979357085	0.0	0.004069567070834581	9.85787820538721e-05	0.002631777928413083
SMAD3	0.0	0.004860435443125941	0.0007680384368631456	0.0017244979092660632	0.0012604026916446327	0.0012370393447695637	0.0	0.0020693697843699077	0.0	0.0	0.00035948955903083866	0.0021922957306255127	0.0035608536337782015	0.0032732662530651478	0.00334885938206206	0.0012236292592908613	0.001308096112973595	0.0018967231604331033	0.00486140946806687	0.0
PARP6	0.0007736573388824647	0.002605614964681069	0.0035361262378154493	0.0037937000405039575	0.0014067647649652027	0.0003918567277986394	0.0	0.0049369369087447525	0.0	0.0	0.0	0.0005734351267700587	0.0010952688720078125	0.002502651930285911	0.0010528940941693732	0.0007619322463198511	0.0016231588992762238	0.002860100091846847	0.0021950539627504768	0.0023319689498419527
FAM219B	0.0021714386318953433	0.0016444537900092108	0.00038863452936645855	0.0026778714938669517	0.0035214607848075242	0.0	0.0	0.00293004484126756	0.0	0.0	0.0002974585635580608	0.0031787889246331063	0.0013573360688794165	0.0012454803212827556	5.801133665217851e-05	0.0	0.0034831633214666277	0.002169357859546604	0.005417144123747429	0.005189737970988985
PTPN9	0.0008945940389231518	0.0	0.0005255801893267986	0.001967464602416382	0.002888849766296073	0.0055802113055189026	0.0013235028328438285	0.00031446535003833593	0.0023426795576451127	0.0031658189310130713	0.000692267622398537	0.004489188911929514	0.0	0.0014376608759177005	0.0	0.0008110119946207564	0.0026105158392385414	0.0	0.0035884912780760024	0.001224431536012551
TLNRD1	0.0035821006206149487	0.0021030174868673884	0.002797062057557562	0.0	0.0018827286112352657	0.0	0.0018708442752383072	0.00397550971201331	0.0015089360238342785	0.0	0.0	0.001242451062991232	0.0	0.003747414370412134	0.0	0.0026454185211555654	0.0007765618276923363	0.0007706420361610302	0.0017827072131238807	0.004129245327546954
RAMAC	0.0	0.003268972308807093	0.0	0.003612501273696072	0.0	0.0	0.0016879989606146983	0.0014932504797911667	7.996182821955253e-05	0.004358392621373199	0.002366323753532729	0.006403874642298088	0.00451408446777672	0.0	0.0	0.0	0.0018722366506550446	0.0005590538169988286	0.002672698873790982	0.0014506087395696184
BNC1	0.0024272211474464962	0.00208493773574233	0.0019219725628459687	0.0031584337045169313	0.00031965240255716286	0.0	0.002933396900000423	0.005395366914255836	0.0015318716767424908	0.0003193284366540766	0.0	0.0022212811235493425	0.0009286459220779248	0.0018445225208009266	0.003830043040387922	0.0	0.0012834751946502086	0.0	0.0003287359584539721	0.0
SLC28A1	0.0008794407178400754	0.00276826294764326	0.003328425709649615	0.004947789838811917	0.0	0.0	0.0	0.0018018781340839215	0.00038497863094341813	0.0	0.0	0.0	0.0033899194907858646	0.0037204864689372526	0.0018768630961338282	0.0	0.004800570991691563	0.001435532371625981	0.003095496441655155	0.000983411901512689
UNC45A	0.0023605987943860493	0.0	0.0	0.0	0.003235225391256249	0.0066022217688409685	0.0021952431919282766	0.0009715634246655271	0.0	0.0036778227565151264	0.0010099867403169183	0.0004643017341297298	0.001887772328955612	0.003091296847643232	0.0	0.0026482610352979094	0.00046939934678166237	0.00317942645976519	0.0	0.0013133272607585217
SELENOS	0.002405524822231641	0.0	3.425409085210384e-05	0.0	0.0018863579646360002	0.002048283709741909	0.0030633411093982732	0.0023079741446695064	0.002542939416407656	0.0002917372432611283	0.0	0.0027564008176564404	0.0	0.002350264771370206	0.0024678409294810392	0.004545664324392419	0.002339295233036657	0.0	0.002176122651158941	0.005103456901271238
MPG	0.0	0.0	0.0	0.0018222300159564076	0.006475823011742767	0.003557778369059125	0.0	0.00031900085760170683	0.0	0.0017160727291482814	0.0051727399624512714	0.004392043267018864	0.0025105583397597034	0.0	0.0034018871705200496	0.0	0.0	0.0024850854147165802	0.0005654005035175887	0.0022989451735057308
AXIN1	0.0	0.00025169380582667166	0.0019867705604719598	0.0033970567264520594	0.0014470531911676843	0.007658626779501164	0.002616114592584902	0.0	0.0	0.00014952758936758029	0.0	0.00074237769864383	0.0	0.0	0.0	0.003833477870413338	0.0017100684277739013	0.004203599457013053	0.0054289684116737395	0.002251364992731685
TSR3	0.0	0.0008049402970271379	0.0	0.0	0.0	0.0063041081522129	0.001391793594595728	3.264659099486431e-05	0.003266810788843301	0.003531700936829624	0.004928376511512379	0.0037553605474107336	0.0011343504606446148	0.00017675712757886177	0.0	0.004965998897505418	0.00014228477994515822	0.0011331131099362967	0.0015890443156847786	0.0030548645902311123
UNKL	0.0	0.0	0.0	0.0005660389834285474	0.0	0.0	0.0010824386174606013	0.0030700847012984206	0.005227870046331522	0.004558058048152421	0.0072878551176433675	0.0029858641789822274	0.003682731731739887	6.14458450475676e-05	0.0	0.0021432147343431584	0.0	0.0	0.00439761450623881	0.0025172935963655206
ABCA3	0.0	0.00044262809239493494	0.002052318742152689	0.002624158717276119	0.001231493718609515	0.006438789218467406	0.002945277679211601	3.93511462578264e-05	0.0	0.001056252656671204	0.002020144216980242	0.0	0.00257542627692834	0.0005245818857501422	0.0	0.002266905355648	0.002308755864744398	0.004652977262310817	0.002160315117138748	0.0011203315266917772
SOCS1	0.0	0.002293623711657062	0.0012049729603041766	0.0002484999577639018	0.0	0.006112762630875334	0.0	0.0026165796923062813	0.004926770375565815	0.0030818766625708	0.0	0.0035039694753018985	0.0	0.0015896620214656692	0.0	0.0033561737975218893	0.0029446707323628972	2.115121179579957e-05	0.0013434297436101495	0.00012518836489842144
ITPRIPL2	0.0004903664079165754	0.0001451020732439052	0.0017122804602978936	0.0010999678672466069	0.002147808108223677	0.0036757203555274776	0.0007067143651785477	0.0013428651818147097	0.0	0.0018730047455125358	0.0046328783596105	0.0	0.004820672162311997	0.0032107431298589646	0.0	0.0	0.0	0.00402456866447322	0.0034536496536563275	0.0025189148629070754
NPIPB7	0.005053359034672968	0.003000074961205137	0.0018845020557488453	0.0	0.00408484689944134	0.0	0.0026660185776646015	0.0012880133986352992	0.0	0.0016292102610353926	0.0	0.00359538676963604	0.0	0.0	0.0015665094357391546	0.0009255335004456323	0.0	0.0015826497997904504	0.0	0.0014331451266049943
